Page,Device,Group,ItemID,Item,Value
Файлы DLL,qsvrmgmt.dll,,0,Версия,6.1.7601.17514
Файлы DLL,qsvrmgmt.dll,,0,Описание,Управление сервером карантина
Файлы DLL,quartz.dll,,0,Версия,6.6.7601.23709
Файлы DLL,quartz.dll,,0,Описание,Исполняемый модуль DirecxX DirectShow.
Файлы DLL,query.dll,,0,Версия,6.1.7601.23930
Файлы DLL,query.dll,,0,Описание,Библиотека служебной программы индексирования содержимого
Файлы DLL,qutil.dll,,0,Версия,6.1.7601.17514
Файлы DLL,qutil.dll,,0,Описание,Служебные программы карантина
Файлы DLL,qwave.dll,,0,Версия,6.1.7600.16385
Файлы DLL,qwave.dll,,0,Описание,Windows NT
Файлы DLL,racengn.dll,,0,Версия,6.1.7601.17514
Файлы DLL,racengn.dll,,0,Описание,Модуль расчета метрики анализа надежности
Файлы DLL,racpldlg.dll,,0,Версия,6.1.7600.16385
Файлы DLL,racpldlg.dll,,0,Описание,Список контактов удаленного помощника
Файлы DLL,radardt.dll,,0,Версия,6.1.7600.16385
Файлы DLL,radardt.dll,,0,Описание,Программа обнаружения нехватки системных ресурсов Windows
Файлы DLL,radarrs.dll,,0,Версия,6.1.7600.16385
Файлы DLL,radarrs.dll,,0,Описание,программа устранения нехватки системных ресурсов Microsoft Windows
Файлы DLL,rasadhlp.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rasadhlp.dll,,0,Описание,Remote Access AutoDial Helper
Файлы DLL,rasapi32.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rasapi32.dll,,0,Описание,Remote Access API
Файлы DLL,rascfg.dll,,0,Версия,6.1.7601.24000
Файлы DLL,rascfg.dll,,0,Описание,Объекты настройки RAS
Файлы DLL,raschap.dll,,0,Версия,6.1.7601.17514
Файлы DLL,raschap.dll,,0,Описание,Удаленные доступ через PPP CHAP
Файлы DLL,rasctrs.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rasctrs.dll,,0,Описание,Счетчики системного монитора для службы удаленного доступа Windows NT
Файлы DLL,rasdiag.dll,,0,Версия,6.1.7601.24000
Файлы DLL,rasdiag.dll,,0,Описание,Класс модуля поддержки диагностики RAS
Файлы DLL,rasdlg.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rasdlg.dll,,0,Описание,API общих диалогов службы удаленного доступа
Файлы DLL,rasgcw.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rasgcw.dll,,0,Описание,Страницы мастера RAS
Файлы DLL,rasman.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rasman.dll,,0,Описание,Remote Access Connection Manager
Файлы DLL,rasmm.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rasmm.dll,,0,Описание,Диспетчер носителей RAS
Файлы DLL,rasmontr.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rasmontr.dll,,0,Описание,Библиотека монитора RAS
Файлы DLL,rasmxs.dll,,0,Версия,6.1.7601.24000
Файлы DLL,rasmxs.dll,,0,Описание,Remote Access Device DLL for modems; PADs and switches
Файлы DLL,rasplap.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rasplap.dll,,0,Описание,Поставщик учетных данных RAS PLAP
Файлы DLL,rasppp.dll,,0,Версия,6.1.7601.17514
Файлы DLL,rasppp.dll,,0,Описание,Remote Access PPP
Файлы DLL,rasser.dll,,0,Версия,6.1.7601.24000
Файлы DLL,rasser.dll,,0,Описание,Remote Access Media DLL for COM ports
Файлы DLL,rastapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,rastapi.dll,,0,Описание,Remote Access TAPI Compliance Layer
Файлы DLL,rastls.dll,,0,Версия,6.1.7601.18584
Файлы DLL,rastls.dll,,0,Описание,Удаленные доступ через PPP EAP-TLS
Файлы DLL,rdpcore.dll,,0,Версия,6.1.7601.23892
Файлы DLL,rdpcore.dll,,0,Описание,RDP Core DLL
Файлы DLL,rdpd3d.dll,,0,Версия,6.1.7601.17514
Файлы DLL,rdpd3d.dll,,0,Описание,RDP Direct3D Remoting DLL
Файлы DLL,rdpencom.dll,,0,Версия,6.1.7601.17514
Файлы DLL,rdpencom.dll,,0,Описание,RDPSRAPI COM Objects
Файлы DLL,rdpendp.dll,,0,Версия,6.1.7601.17514
Файлы DLL,rdpendp.dll,,0,Описание,Конечная точка аудио RDP
Файлы DLL,rdprefdrvapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,rdprefdrvapi.dll,,0,Описание,Reflector Driver API
Файлы DLL,rdvgumd32.dll,,0,Версия,6.1.7601.17514
Файлы DLL,rdvgumd32.dll,,0,Описание,Виртуальный графический процессор (Майкрософт)
Файлы DLL,reagent.dll,,0,Версия,6.1.7601.17514
Файлы DLL,reagent.dll,,0,Описание,Библиотека DLL агента восстановления Microsoft Windows
Файлы DLL,regapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,regapi.dll,,0,Описание,Registry Configuration APIs
Файлы DLL,regctrl.dll,,0,Версия,6.1.7600.16385
Файлы DLL,regctrl.dll,,0,Описание,RegCtrl
Файлы DLL,remotepg.dll,,0,Версия,6.1.7601.17514
Файлы DLL,remotepg.dll,,0,Описание,CPL-расширение удаленных сеансов
Файлы DLL,resampledmo.dll,,0,Версия,6.1.7601.19091
Файлы DLL,resampledmo.dll,,0,Описание,Windows Media Resampler
Файлы DLL,resutils.dll,,0,Версия,6.1.7601.17514
Файлы DLL,resutils.dll,,0,Описание,Microsoft Cluster Resource Utility DLL
Файлы DLL,rgb9rast.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rgb9rast.dll,,0,Описание,Microsoft® Windows® Operating System
Файлы DLL,riched20.dll,,0,Версия,5.31.23.1230
Файлы DLL,riched20.dll,,0,Описание,Rich Text Edit Control; v3.1
Файлы DLL,riched32.dll,,0,Версия,6.1.7601.17514
Файлы DLL,riched32.dll,,0,Описание,Wrapper Dll for Richedit 1.0
Файлы DLL,rnr20.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rnr20.dll,,0,Описание,Windows Socket2 NameSpace DLL
Файлы DLL,rpcdiag.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rpcdiag.dll,,0,Описание,RPC Diagnostics
Файлы DLL,rpchttp.dll,,0,Версия,6.1.7601.24000
Файлы DLL,rpchttp.dll,,0,Описание,RPC HTTP DLL
Файлы DLL,rpcndfp.dll,,0,Версия,1.0.0.1
Файлы DLL,rpcndfp.dll,,0,Описание,Класс модуля поддержки RPC NDF
Файлы DLL,rpcns4.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rpcns4.dll,,0,Описание,Клиент службы имен удаленного вызова процедур (RPC)
Файлы DLL,rpcnsh.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rpcnsh.dll,,0,Описание,Модуль поддержки RPC Netshell
Файлы DLL,rpcrt4.dll,,0,Версия,6.1.7601.24000
Файлы DLL,rpcrt4.dll,,0,Описание,Библиотека удаленного вызова процедур
Файлы DLL,rpcrtremote.dll,,0,Версия,6.1.7601.17514
Файлы DLL,rpcrtremote.dll,,0,Описание,Remote RPC Extension
Файлы DLL,rsaenh.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rsaenh.dll,,0,Описание,Microsoft Enhanced Cryptographic Provider
Файлы DLL,rshx32.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rshx32.dll,,0,Описание,Расширение оболочки безопасности
Файлы DLL,rstrtmgr.dll,,0,Версия,6.1.7600.16385
Файлы DLL,rstrtmgr.dll,,0,Описание,Диспетчер перезапуска
Файлы DLL,rtffilt.dll,,0,Версия,2008.0.7600.16385
Файлы DLL,rtffilt.dll,,0,Описание,Фильтр RTF
Файлы DLL,rtm.dll,,0,Версия,6.1.7601.23947
Файлы DLL,rtm.dll,,0,Описание,Диспетчер таблиц маршрутизации
Файлы DLL,rtutils.dll,,0,Версия,6.1.7601.17514
Файлы DLL,rtutils.dll,,0,Описание,Routing Utilities
Файлы DLL,samcli.dll,,0,Версия,6.1.7601.17514
Файлы DLL,samcli.dll,,0,Описание,Security Accounts Manager Client DLL
Файлы DLL,samlib.dll,,0,Версия,6.1.7601.23677
Файлы DLL,samlib.dll,,0,Описание,SAM Library DLL
Файлы DLL,sampleres.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sampleres.dll,,0,Описание,Образцы (Microsoft)
Файлы DLL,sas.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sas.dll,,0,Описание,WinLogon Software SAS Library
Файлы DLL,sbe.dll,,0,Версия,6.6.7601.17528
Файлы DLL,sbe.dll,,0,Описание,DirectShow Stream Buffer Filter.
Файлы DLL,sbeio.dll,,0,Версия,12.0.7600.16385
Файлы DLL,sbeio.dll,,0,Описание,Stream Buffer IO DLL
Файлы DLL,sberes.dll,,0,Версия,6.6.7600.16385
Файлы DLL,sberes.dll,,0,Описание,Ресурсы фильтра буфера потока DirectShow.
Файлы DLL,scansetting.dll,,0,Версия,6.1.7601.17514
Файлы DLL,scansetting.dll,,0,Описание,Реализация профиля параметров сканирования и сканирования Microsoft® Windows(TM)
Файлы DLL,scarddlg.dll,,0,Версия,6.1.7600.16385
Файлы DLL,scarddlg.dll,,0,Описание,SCardDlg - общий диалог смарт-карт
Файлы DLL,scecli.dll,,0,Версия,6.1.7601.17514
Файлы DLL,scecli.dll,,0,Описание,Клиент редактора конфигураций безопасности
Файлы DLL,scesrv.dll,,0,Версия,6.1.7601.18686
Файлы DLL,scesrv.dll,,0,Описание,Редактор конфигураций безопасности
Файлы DLL,schannel.dll,,0,Версия,6.1.7601.24000
Файлы DLL,schannel.dll,,0,Описание,TLS / SSL Security Provider
Файлы DLL,schedcli.dll,,0,Версия,6.1.7601.17514
Файлы DLL,schedcli.dll,,0,Описание,Scheduler Service Client DLL
Файлы DLL,scksp.dll,,0,Версия,6.1.7600.16385
Файлы DLL,scksp.dll,,0,Описание,Microsoft Smart Card Key Storage Provider
Файлы DLL,scp32.dll,,0,Версия,2.0.330.0
Файлы DLL,scp32.dll,,0,Описание,Code Page Translation Library
Файлы DLL,scripto.dll,,0,Версия,6.6.7600.16385
Файлы DLL,scripto.dll,,0,Описание,Microsoft ScriptO
Файлы DLL,scrobj.dll,,0,Версия,5.8.7600.16385
Файлы DLL,scrobj.dll,,0,Описание,Windows ® Script Component Runtime
Файлы DLL,scrptadm.dll,,0,Версия,6.1.7601.17514
Файлы DLL,scrptadm.dll,,0,Описание,Расширение управления сценариями
Файлы DLL,scrrun.dll,,0,Версия,5.8.7601.18283
Файлы DLL,scrrun.dll,,0,Описание,Microsoft ® Script Runtime
Файлы DLL,sdiageng.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sdiageng.dll,,0,Описание,Подсистема выполнения сценариев диагностики
Файлы DLL,sdiagprv.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sdiagprv.dll,,0,Описание,API поставщика сценариев диагностики Windows
Файлы DLL,sdohlp.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sdohlp.dll,,0,Описание,Компонент модуля поддержки SDO NPS
Файлы DLL,searchfolder.dll,,0,Версия,6.1.7601.17514
Файлы DLL,searchfolder.dll,,0,Описание,SearchFolder
Файлы DLL,sechost.dll,,0,Версия,6.1.7601.18869
Файлы DLL,sechost.dll,,0,Описание,Host for SCM/SDDL/LSA Lookup APIs
Файлы DLL,secproc.dll,,0,Версия,6.1.7601.18332
Файлы DLL,secproc.dll,,0,Описание,Windows Rights Management Desktop Security Processor
Файлы DLL,secproc_isv.dll,,0,Версия,6.1.7601.18332
Файлы DLL,secproc_isv.dll,,0,Описание,Windows Rights Management Desktop Security Processor
Файлы DLL,secproc_ssp.dll,,0,Версия,6.1.7601.18332
Файлы DLL,secproc_ssp.dll,,0,Описание,Windows Rights Management Services Server Security Processor
Файлы DLL,secproc_ssp_isv.dll,,0,Версия,6.1.7601.18332
Файлы DLL,secproc_ssp_isv.dll,,0,Описание,Windows Rights Management Services Server Security Processor (Pre-production)
Файлы DLL,secur32.dll,,0,Версия,6.1.7601.24000
Файлы DLL,secur32.dll,,0,Описание,Security Support Provider Interface
Файлы DLL,security.dll,,0,Версия,6.1.7600.16385
Файлы DLL,security.dll,,0,Описание,Security Support Provider Interface
Файлы DLL,sendmail.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sendmail.dll,,0,Описание,Отправка почты
Файлы DLL,sens.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sens.dll,,0,Описание,Служба уведомления о системных событиях (SENS)
Файлы DLL,sensapi.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sensapi.dll,,0,Описание,SENS Connectivity API DLL
Файлы DLL,sensorsapi.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sensorsapi.dll,,0,Описание,Sensor API
Файлы DLL,sensorscpl.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sensorscpl.dll,,0,Описание,Открыть раздел "Датчик расположения и другие датчики"
Файлы DLL,serialui.dll,,0,Версия,6.1.7600.16385
Файлы DLL,serialui.dll,,0,Описание,Свойства последовательного порта
Файлы DLL,serwvdrv.dll,,0,Версия,6.1.7600.16385
Файлы DLL,serwvdrv.dll,,0,Описание,Звуковой драйвер Unimodem
Файлы DLL,sessenv.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sessenv.dll,,0,Описание,Служба настройки сервера удаленных рабочих столов
Файлы DLL,setupapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,setupapi.dll,,0,Описание,Windows Setup API
Файлы DLL,setupcln.dll,,0,Версия,6.1.7601.17514
Файлы DLL,setupcln.dll,,0,Описание,Очистка файлов установки
Файлы DLL,sfc.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sfc.dll,,0,Описание,Windows File Protection
Файлы DLL,sfc_os.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sfc_os.dll,,0,Описание,Windows File Protection
Файлы DLL,shacct.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shacct.dll,,0,Описание,Shell Accounts Classes
Файлы DLL,shdocvw.dll,,0,Версия,6.1.7601.23896
Файлы DLL,shdocvw.dll,,0,Описание,Библиотека объектов документов и элементов управления оболочки
Файлы DLL,shell32.dll,,0,Версия,6.1.7601.24000
Файлы DLL,shell32.dll,,0,Описание,Общая библиотека оболочки Windows
Файлы DLL,shellstyle.dll,,0,Версия,6.1.7600.16385
Файлы DLL,shellstyle.dll,,0,Описание,Windows Shell Style Resource Dll
Файлы DLL,shfolder.dll,,0,Версия,6.1.7600.16385
Файлы DLL,shfolder.dll,,0,Описание,Shell Folder Service
Файлы DLL,shgina.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shgina.dll,,0,Описание,Windows Shell User Logon
Файлы DLL,shimeng.dll,,0,Версия,6.1.7601.19050
Файлы DLL,shimeng.dll,,0,Описание,Shim Engine DLL
Файлы DLL,shimgvw.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shimgvw.dll,,0,Описание,Просмотр фотоальбома
Файлы DLL,shlwapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shlwapi.dll,,0,Описание,Библиотека небольших программ оболочки
Файлы DLL,shpafact.dll,,0,Версия,6.1.7600.16385
Файлы DLL,shpafact.dll,,0,Описание,Windows Shell LUA/PA Elevation Factory Dll
Файлы DLL,shsetup.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shsetup.dll,,0,Описание,Shell setup helper
Файлы DLL,shsvcs.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shsvcs.dll,,0,Описание,Библиотека DLL служб оболочки Windows
Файлы DLL,shunimpl.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shunimpl.dll,,0,Описание,Windows Shell Obsolete APIs
Файлы DLL,shwebsvc.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shwebsvc.dll,,0,Описание,Веб-службы оболочки Windows
Файлы DLL,signdrv.dll,,0,Версия,6.1.7600.16385
Файлы DLL,signdrv.dll,,0,Описание,WMI provider for Signed Drivers
Файлы DLL,sisbkup.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sisbkup.dll,,0,Описание,Single-Instance Store Backup Support Functions
Файлы DLL,slc.dll,,0,Версия,6.1.7600.16385
Файлы DLL,slc.dll,,0,Описание,Software Licensing Client DLL
Файлы DLL,slcext.dll,,0,Версия,6.1.7600.16385
Файлы DLL,slcext.dll,,0,Описание,Software Licensing Client Extension Dll
Файлы DLL,slwga.dll,,0,Версия,6.1.7601.17514
Файлы DLL,slwga.dll,,0,Описание,Software Licensing WGA API
Файлы DLL,smartcardcredentialprovider.dll,,0,Версия,6.1.7601.18276
Файлы DLL,smartcardcredentialprovider.dll,,0,Описание,Поставщик учетных данных смарт-карт Windows
Файлы DLL,smbhelperclass.dll,,0,Версия,1.0.0.1
Файлы DLL,smbhelperclass.dll,,0,Описание,Класс модуля поддержки SMB (общий доступ к файлам) для схемы сетевой диагностики
Файлы DLL,sndvolsso.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sndvolsso.dll,,0,Описание,Громкость SCA 
Файлы DLL,snmpapi.dll,,0,Версия,6.1.7600.16385
Файлы DLL,snmpapi.dll,,0,Описание,SNMP Utility Library
Файлы DLL,softkbd.dll,,0,Версия,6.1.7600.16385
Файлы DLL,softkbd.dll,,0,Описание,Сервер экранной клавиатуры и подсказок
Файлы DLL,softpub.dll,,0,Версия,6.1.7600.16385
Файлы DLL,softpub.dll,,0,Описание,Softpub Forwarder DLL
Файлы DLL,sortserver2003compat.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sortserver2003compat.dll,,0,Описание,Sort Version Server 2003
Файлы DLL,sortwindows6compat.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sortwindows6compat.dll,,0,Описание,Sort Version Windows 6.0
Файлы DLL,spbcd.dll,,0,Версия,6.1.7601.17514
Файлы DLL,spbcd.dll,,0,Описание,BCD Sysprep Plugin
Файлы DLL,spfileq.dll,,0,Версия,6.1.7600.16385
Файлы DLL,spfileq.dll,,0,Описание,Windows SPFILEQ
Файлы DLL,spinf.dll,,0,Версия,6.1.7600.16385
Файлы DLL,spinf.dll,,0,Описание,Windows SPINF
Файлы DLL,spnet.dll,,0,Версия,6.1.7600.16385
Файлы DLL,spnet.dll,,0,Описание,Net Sysprep Plugin
Файлы DLL,spopk.dll,,0,Версия,6.1.7601.17514
Файлы DLL,spopk.dll,,0,Описание,OPK Sysprep Plugin
Файлы DLL,spp.dll,,0,Версия,6.1.7601.17514
Файлы DLL,spp.dll,,0,Описание,Библиотека общих точек защиты Microsoft® Windows
Файлы DLL,sppc.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sppc.dll,,0,Описание,Software Licensing Client DLL
Файлы DLL,sppcc.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sppcc.dll,,0,Описание,Коммерческий клиент лицензирования программного обеспечения
Файлы DLL,sppcext.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sppcext.dll,,0,Описание,Software Protection Platform Client Extension Dll
Файлы DLL,sppcomapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sppcomapi.dll,,0,Описание,Библиотека лицензирования программного обеспечения
Файлы DLL,sppcommdlg.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sppcommdlg.dll,,0,Описание,API интерфейса пользователя лицензирования программного обеспечения
Файлы DLL,sppinst.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sppinst.dll,,0,Описание,SPP CMI Installer Plug-in DLL
Файлы DLL,sppwmi.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sppwmi.dll,,0,Описание,Software Protection Platform WMI provider
Файлы DLL,spwinsat.dll,,0,Версия,6.1.7600.16385
Файлы DLL,spwinsat.dll,,0,Описание,WinSAT Sysprep Plugin
Файлы DLL,spwizeng.dll,,0,Версия,6.1.7601.17514
Файлы DLL,spwizeng.dll,,0,Описание,Setup Wizard Framework
Файлы DLL,spwizimg.dll,,0,Версия,6.1.7600.16385
Файлы DLL,spwizimg.dll,,0,Описание,Setup Wizard Framework Resources
Файлы DLL,spwizres.dll,,0,Версия,6.1.7601.17514
Файлы DLL,spwizres.dll,,0,Описание,Ресурсы инфраструктуры мастера установки
Файлы DLL,spwmp.dll,,0,Версия,6.1.7601.23930
Файлы DLL,spwmp.dll,,0,Описание,Windows Media Player System Preparation DLL
Файлы DLL,sqlceoledb30.dll,,0,Версия,3.0.7600.0
Файлы DLL,sqlceoledb30.dll,,0,Описание,Microsoft SQL Mobile
Файлы DLL,sqlceqp30.dll,,0,Версия,3.0.7600.0
Файлы DLL,sqlceqp30.dll,,0,Описание,Microsoft SQL Mobile
Файлы DLL,sqlcese30.dll,,0,Версия,3.0.7601.0
Файлы DLL,sqlcese30.dll,,0,Описание,Microsoft SQL Mobile
Файлы DLL,sqloledb.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sqloledb.dll,,0,Описание,OLE DB Provider for SQL Server
Файлы DLL,sqlsrv32.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sqlsrv32.dll,,0,Описание,SQL Server ODBC Driver
Файлы DLL,sqlunirl.dll,,0,Версия,2000.80.728.0
Файлы DLL,sqlunirl.dll,,0,Описание,String Function .DLL for SQL Enterprise Components
Файлы DLL,sqlwid.dll,,0,Версия,1999.10.20.0
Файлы DLL,sqlwid.dll,,0,Описание,Unicode Function .DLL for SQL Enterprise Components
Файлы DLL,sqlwoa.dll,,0,Версия,1999.10.20.0
Файлы DLL,sqlwoa.dll,,0,Описание,Unicode/ANSI Function .DLL for SQL Enterprise Components
Файлы DLL,sqlxmlx.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sqlxmlx.dll,,0,Описание,XML extensions for SQL Server
Файлы DLL,sqmapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sqmapi.dll,,0,Описание,SQM Client
Файлы DLL,srchadmin.dll,,0,Версия,7.0.7601.17514
Файлы DLL,srchadmin.dll,,0,Описание,Параметры индексирования
Файлы DLL,srclient.dll,,0,Версия,6.1.7601.24000
Файлы DLL,srclient.dll,,0,Описание,Microsoft® Windows System Restore Client Library
Файлы DLL,srhelper.dll,,0,Версия,6.1.7600.16385
Файлы DLL,srhelper.dll,,0,Описание,Microsoft® Windows driver and windows update enumeration library
Файлы DLL,srpuxnativesnapin.dll,,0,Версия,6.1.7600.16385
Файлы DLL,srpuxnativesnapin.dll,,0,Описание,Расширение редактора групповой политики для политик управления приложениями
Файлы DLL,srvcli.dll,,0,Версия,6.1.7601.17514
Файлы DLL,srvcli.dll,,0,Описание,Server Service Client DLL
Файлы DLL,sscore.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sscore.dll,,0,Описание,Основная DLL-библиотека службы сервера
Файлы DLL,ssdpapi.dll,,0,Версия,6.1.7600.16385
Файлы DLL,ssdpapi.dll,,0,Описание,SSDP Client API DLL
Файлы DLL,sspicli.dll,,0,Версия,6.1.7601.24000
Файлы DLL,sspicli.dll,,0,Описание,Security Support Provider Interface
Файлы DLL,ssshim.dll,,0,Версия,6.1.7600.16385
Файлы DLL,ssshim.dll,,0,Описание,Windows Componentization Platform Servicing API
Файлы DLL,stclient.dll,,0,Версия,2001.12.8530.16385
Файлы DLL,stclient.dll,,0,Описание,COM+ Configuration Catalog Client
Файлы DLL,sti.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sti.dll,,0,Описание,Клиентская библиотека устройств неподвижных изображений 
Файлы DLL,stobject.dll,,0,Версия,6.1.7601.17514
Файлы DLL,stobject.dll,,0,Описание,Объект службы оболочки Systray
Файлы DLL,storage.dll,,0,Версия,2.10.35.35
Файлы DLL,storage.dll,,0,Описание,OLE 2.1 16/32 Interoperability Library
Файлы DLL,storagecontexthandler.dll,,0,Версия,6.1.7600.16385
Файлы DLL,storagecontexthandler.dll,,0,Описание,Обработчик контекстного меню хранилища центра устройств
Файлы DLL,storprop.dll,,0,Версия,6.1.7600.16385
Файлы DLL,storprop.dll,,0,Описание,Страницы состояния для запоминающих устройств
Файлы DLL,structuredquery.dll,,0,Версия,7.0.7601.23451
Файлы DLL,structuredquery.dll,,0,Описание,Structured Query
Файлы DLL,sud.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sud.dll,,0,Описание,Панель управления SUD
Файлы DLL,sxproxy.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sxproxy.dll,,0,Описание,Библиотека прокси защиты системы Microsoft® Windows
Файлы DLL,sxs.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sxs.dll,,0,Описание,Fusion 2.5
Файлы DLL,sxshared.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sxshared.dll,,0,Описание,Microsoft® Windows SX Shared Library
Файлы DLL,sxsstore.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sxsstore.dll,,0,Описание,Sxs Store DLL
Файлы DLL,synccenter.dll,,0,Версия,6.1.7601.17514
Файлы DLL,synccenter.dll,,0,Описание,Центр синхронизации Майкрософт
Файлы DLL,synceng.dll,,0,Версия,6.1.7601.17959
Файлы DLL,synceng.dll,,0,Описание,Windows Briefcase Engine
Файлы DLL,synchostps.dll,,0,Версия,6.1.7600.16385
Файлы DLL,synchostps.dll,,0,Описание,Proxystub for sync host
Файлы DLL,syncinfrastructure.dll,,0,Версия,6.1.7600.16385
Файлы DLL,syncinfrastructure.dll,,0,Описание,Инфраструктура синхронизации Microsoft Windows.
Файлы DLL,syncinfrastructureps.dll,,0,Версия,6.1.7600.16385
Файлы DLL,syncinfrastructureps.dll,,0,Описание,Microsoft Windows sync infrastructure proxy stub.
Файлы DLL,syncreg.dll,,0,Версия,2007.94.7600.16385
Файлы DLL,syncreg.dll,,0,Описание,Microsoft Synchronization Framework Registration
Файлы DLL,syncui.dll,,0,Версия,6.1.7601.17514
Файлы DLL,syncui.dll,,0,Описание,Портфель Windows
Файлы DLL,syssetup.dll,,0,Версия,6.1.7601.17514
Файлы DLL,syssetup.dll,,0,Описание,Windows NT System Setup
Файлы DLL,systemcpl.dll,,0,Версия,6.1.7601.17514
Файлы DLL,systemcpl.dll,,0,Описание,CPL системы
Файлы DLL,t2embed.dll,,0,Версия,6.1.7601.23930
Файлы DLL,t2embed.dll,,0,Описание,Microsoft T2Embed Font Embedding
Файлы DLL,tapi3.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapi3.dll,,0,Описание,Microsoft TAPI3
Файлы DLL,tapi32.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapi32.dll,,0,Описание,Библиотека API телефонии Microsoft® Windows™
Файлы DLL,tapimigplugin.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapimigplugin.dll,,0,Описание,Microsoft® Windows(TM) TAPI Migration Plugin Dll
Файлы DLL,tapiperf.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapiperf.dll,,0,Описание,Microsoft® Windows(TM) Telephony Performance Monitor
Файлы DLL,tapisrv.dll,,0,Версия,6.1.7601.17514
Файлы DLL,tapisrv.dll,,0,Описание,Сервер телефонии  Microsoft® Windows®
Файлы DLL,tapisysprep.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapisysprep.dll,,0,Описание,Microsoft® Windows(TM) Telephony Sysprep Work
Файлы DLL,tapiui.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapiui.dll,,0,Описание,Библиотека DLL интерфейса телефонии Microsoft® Windows®
Файлы DLL,taskcomp.dll,,0,Версия,6.1.7601.24000
Файлы DLL,taskcomp.dll,,0,Описание,Оснастка обратной совместимости диспетчера задач
Файлы DLL,taskschd.dll,,0,Версия,6.1.7601.17514
Файлы DLL,taskschd.dll,,0,Описание,Task Scheduler COM API
Файлы DLL,taskschdps.dll,,0,Версия,6.1.7600.16385
Файлы DLL,taskschdps.dll,,0,Описание,Task Scheduler Interfaces Proxy
Файлы DLL,tbs.dll,,0,Версия,6.1.7601.19146
