Page,Device,Group,ItemID,Item,Value
Файлы DLL,sdiageng.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sdiageng.dll,,0,Описание,Подсистема выполнения сценариев диагностики
Файлы DLL,sdiagprv.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sdiagprv.dll,,0,Описание,API поставщика сценариев диагностики Windows
Файлы DLL,sdohlp.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sdohlp.dll,,0,Описание,Компонент модуля поддержки SDO NPS
Файлы DLL,searchfolder.dll,,0,Версия,6.1.7601.17514
Файлы DLL,searchfolder.dll,,0,Описание,SearchFolder
Файлы DLL,sechost.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sechost.dll,,0,Описание,Host for SCM/SDDL/LSA Lookup APIs
Файлы DLL,secproc.dll,,0,Версия,6.1.7601.17514
Файлы DLL,secproc.dll,,0,Описание,Windows Rights Management Desktop Security Processor
Файлы DLL,secproc_isv.dll,,0,Версия,6.1.7601.17514
Файлы DLL,secproc_isv.dll,,0,Описание,Windows Rights Management Desktop Security Processor
Файлы DLL,secproc_ssp.dll,,0,Версия,6.1.7601.17514
Файлы DLL,secproc_ssp.dll,,0,Описание,Windows Rights Management Services Server Security Processor
Файлы DLL,secproc_ssp_isv.dll,,0,Версия,6.1.7601.17514
Файлы DLL,secproc_ssp_isv.dll,,0,Описание,Windows Rights Management Services Server Security Processor (Pre-production)
Файлы DLL,secur32.dll,,0,Версия,6.1.7601.17514
Файлы DLL,secur32.dll,,0,Описание,Security Support Provider Interface
Файлы DLL,security.dll,,0,Версия,6.1.7600.16385
Файлы DLL,security.dll,,0,Описание,Security Support Provider Interface
Файлы DLL,sendmail.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sendmail.dll,,0,Описание,Отправка почты
Файлы DLL,sens.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sens.dll,,0,Описание,Служба уведомления о системных событиях (SENS)
Файлы DLL,sensapi.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sensapi.dll,,0,Описание,SENS Connectivity API DLL
Файлы DLL,sensorsapi.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sensorsapi.dll,,0,Описание,Sensor API
Файлы DLL,sensorscpl.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sensorscpl.dll,,0,Описание,Открыть раздел "Датчик расположения и другие датчики"
Файлы DLL,serialui.dll,,0,Версия,6.1.7600.16385
Файлы DLL,serialui.dll,,0,Описание,Свойства последовательного порта
Файлы DLL,serwvdrv.dll,,0,Версия,6.1.7600.16385
Файлы DLL,serwvdrv.dll,,0,Описание,Звуковой драйвер Unimodem
Файлы DLL,sessenv.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sessenv.dll,,0,Описание,Служба настройки сервера удаленных рабочих столов
Файлы DLL,setupapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,setupapi.dll,,0,Описание,Windows Setup API
Файлы DLL,setupcln.dll,,0,Версия,6.1.7601.17514
Файлы DLL,setupcln.dll,,0,Описание,Очистка файлов установки
Файлы DLL,sfc.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sfc.dll,,0,Описание,Windows File Protection
Файлы DLL,sfc_os.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sfc_os.dll,,0,Описание,Windows File Protection
Файлы DLL,shacct.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shacct.dll,,0,Описание,Shell Accounts Classes
Файлы DLL,shdocvw.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shdocvw.dll,,0,Описание,Библиотека объектов документов и элементов управления оболочки
Файлы DLL,shell32.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shell32.dll,,0,Описание,Общая библиотека оболочки Windows
Файлы DLL,shellstyle.dll,,0,Версия,6.1.7600.16385
Файлы DLL,shellstyle.dll,,0,Описание,Windows Shell Style Resource Dll
Файлы DLL,shfolder.dll,,0,Версия,6.1.7600.16385
Файлы DLL,shfolder.dll,,0,Описание,Shell Folder Service
Файлы DLL,shgina.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shgina.dll,,0,Описание,Windows Shell User Logon
Файлы DLL,shimeng.dll,,0,Версия,6.1.7600.16385
Файлы DLL,shimeng.dll,,0,Описание,Shim Engine DLL
Файлы DLL,shimgvw.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shimgvw.dll,,0,Описание,Просмотр фотоальбома
Файлы DLL,shlwapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shlwapi.dll,,0,Описание,Библиотека небольших программ оболочки
Файлы DLL,shpafact.dll,,0,Версия,6.1.7600.16385
Файлы DLL,shpafact.dll,,0,Описание,Windows Shell LUA/PA Elevation Factory Dll
Файлы DLL,shsetup.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shsetup.dll,,0,Описание,Shell setup helper
Файлы DLL,shsvcs.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shsvcs.dll,,0,Описание,Библиотека DLL служб оболочки Windows
Файлы DLL,shunimpl.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shunimpl.dll,,0,Описание,Windows Shell Obsolete APIs
Файлы DLL,shwebsvc.dll,,0,Версия,6.1.7601.17514
Файлы DLL,shwebsvc.dll,,0,Описание,Веб-службы оболочки Windows
Файлы DLL,signdrv.dll,,0,Версия,6.1.7600.16385
Файлы DLL,signdrv.dll,,0,Описание,WMI provider for Signed Drivers
Файлы DLL,sisbkup.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sisbkup.dll,,0,Описание,Single-Instance Store Backup Support Functions
Файлы DLL,slc.dll,,0,Версия,6.1.7600.16385
Файлы DLL,slc.dll,,0,Описание,Software Licensing Client DLL
Файлы DLL,slcext.dll,,0,Версия,6.1.7600.16385
Файлы DLL,slcext.dll,,0,Описание,Software Licensing Client Extension Dll
Файлы DLL,slwga.dll,,0,Версия,6.1.7601.17514
Файлы DLL,slwga.dll,,0,Описание,Software Licensing WGA API
Файлы DLL,smartcardcredentialprovider.dll,,0,Версия,6.1.7601.17514
Файлы DLL,smartcardcredentialprovider.dll,,0,Описание,Поставщик учетных данных смарт-карт Windows
Файлы DLL,smbhelperclass.dll,,0,Версия,1.0.0.1
Файлы DLL,smbhelperclass.dll,,0,Описание,Класс модуля поддержки SMB (общий доступ к файлам) для схемы сетевой диагностики
Файлы DLL,sndvolsso.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sndvolsso.dll,,0,Описание,Громкость SCA 
Файлы DLL,snmpapi.dll,,0,Версия,6.1.7600.16385
Файлы DLL,snmpapi.dll,,0,Описание,SNMP Utility Library
Файлы DLL,softkbd.dll,,0,Версия,6.1.7600.16385
Файлы DLL,softkbd.dll,,0,Описание,Сервер экранной клавиатуры и подсказок
Файлы DLL,softpub.dll,,0,Версия,6.1.7600.16385
Файлы DLL,softpub.dll,,0,Описание,Softpub Forwarder DLL
Файлы DLL,sortserver2003compat.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sortserver2003compat.dll,,0,Описание,Sort Version Server 2003
Файлы DLL,sortwindows6compat.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sortwindows6compat.dll,,0,Описание,Sort Version Windows 6.0
Файлы DLL,spbcd.dll,,0,Версия,6.1.7601.17514
Файлы DLL,spbcd.dll,,0,Описание,BCD Sysprep Plugin
Файлы DLL,spfileq.dll,,0,Версия,6.1.7600.16385
Файлы DLL,spfileq.dll,,0,Описание,Windows SPFILEQ
Файлы DLL,spinf.dll,,0,Версия,6.1.7600.16385
Файлы DLL,spinf.dll,,0,Описание,Windows SPINF
Файлы DLL,spnet.dll,,0,Версия,6.1.7600.16385
Файлы DLL,spnet.dll,,0,Описание,Net Sysprep Plugin
Файлы DLL,spopk.dll,,0,Версия,6.1.7601.17514
Файлы DLL,spopk.dll,,0,Описание,OPK Sysprep Plugin
Файлы DLL,spp.dll,,0,Версия,6.1.7601.17514
Файлы DLL,spp.dll,,0,Описание,Библиотека общих точек защиты Microsoft® Windows
Файлы DLL,sppc.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sppc.dll,,0,Описание,Software Licensing Client DLL
Файлы DLL,sppcc.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sppcc.dll,,0,Описание,Коммерческий клиент лицензирования программного обеспечения
Файлы DLL,sppcext.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sppcext.dll,,0,Описание,Software Protection Platform Client Extension Dll
Файлы DLL,sppcomapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sppcomapi.dll,,0,Описание,Библиотека лицензирования программного обеспечения
Файлы DLL,sppcommdlg.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sppcommdlg.dll,,0,Описание,API интерфейса пользователя лицензирования программного обеспечения
Файлы DLL,sppinst.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sppinst.dll,,0,Описание,SPP CMI Installer Plug-in DLL
Файлы DLL,sppwmi.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sppwmi.dll,,0,Описание,Software Protection Platform WMI provider
Файлы DLL,spwinsat.dll,,0,Версия,6.1.7600.16385
Файлы DLL,spwinsat.dll,,0,Описание,WinSAT Sysprep Plugin
Файлы DLL,spwizeng.dll,,0,Версия,6.1.7601.17514
Файлы DLL,spwizeng.dll,,0,Описание,Setup Wizard Framework
Файлы DLL,spwizimg.dll,,0,Версия,6.1.7600.16385
Файлы DLL,spwizimg.dll,,0,Описание,Setup Wizard Framework Resources
Файлы DLL,spwizres.dll,,0,Версия,6.1.7601.17514
Файлы DLL,spwizres.dll,,0,Описание,Ресурсы инфраструктуры мастера установки
Файлы DLL,spwmp.dll,,0,Версия,6.1.7601.17514
Файлы DLL,spwmp.dll,,0,Описание,Windows Media Player System Preparation DLL
Файлы DLL,sqlceoledb30.dll,,0,Версия,3.0.7600.0
Файлы DLL,sqlceoledb30.dll,,0,Описание,Microsoft SQL Mobile
Файлы DLL,sqlceqp30.dll,,0,Версия,3.0.7600.0
Файлы DLL,sqlceqp30.dll,,0,Описание,Microsoft SQL Mobile
Файлы DLL,sqlcese30.dll,,0,Версия,3.0.7601.0
Файлы DLL,sqlcese30.dll,,0,Описание,Microsoft SQL Mobile
Файлы DLL,sqloledb.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sqloledb.dll,,0,Описание,OLE DB Provider for SQL Server
Файлы DLL,sqlsrv32.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sqlsrv32.dll,,0,Описание,SQL Server ODBC Driver
Файлы DLL,sqlunirl.dll,,0,Версия,2000.80.728.0
Файлы DLL,sqlunirl.dll,,0,Описание,String Function .DLL for SQL Enterprise Components
Файлы DLL,sqlwid.dll,,0,Версия,1999.10.20.0
Файлы DLL,sqlwid.dll,,0,Описание,Unicode Function .DLL for SQL Enterprise Components
Файлы DLL,sqlwoa.dll,,0,Версия,1999.10.20.0
Файлы DLL,sqlwoa.dll,,0,Описание,Unicode/ANSI Function .DLL for SQL Enterprise Components
Файлы DLL,sqlxmlx.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sqlxmlx.dll,,0,Описание,XML extensions for SQL Server
Файлы DLL,sqmapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sqmapi.dll,,0,Описание,SQM Client
Файлы DLL,srchadmin.dll,,0,Версия,7.0.7601.17514
Файлы DLL,srchadmin.dll,,0,Описание,Параметры индексирования
Файлы DLL,srclient.dll,,0,Версия,6.1.7600.16385
Файлы DLL,srclient.dll,,0,Описание,Microsoft® Windows System Restore Client Library
Файлы DLL,srcom.dll,,0,Версия,4.0.0.58
Файлы DLL,srcom.dll,,0,Описание,SRCOM.DLL
Файлы DLL,srhelper.dll,,0,Версия,6.1.7600.16385
Файлы DLL,srhelper.dll,,0,Описание,Microsoft® Windows driver and windows update enumeration library
Файлы DLL,srpuxnativesnapin.dll,,0,Версия,6.1.7600.16385
Файлы DLL,srpuxnativesnapin.dll,,0,Описание,Расширение редактора групповой политики для политик управления приложениями
Файлы DLL,srvcli.dll,,0,Версия,6.1.7601.17514
Файлы DLL,srvcli.dll,,0,Описание,Server Service Client DLL
Файлы DLL,sscore.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sscore.dll,,0,Описание,Основная DLL-библиотека службы сервера
Файлы DLL,ssdpapi.dll,,0,Версия,6.1.7600.16385
Файлы DLL,ssdpapi.dll,,0,Описание,SSDP Client API DLL
Файлы DLL,sspicli.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sspicli.dll,,0,Описание,Security Support Provider Interface
Файлы DLL,ssshim.dll,,0,Версия,6.1.7600.16385
Файлы DLL,ssshim.dll,,0,Описание,Windows Componentization Platform Servicing API
Файлы DLL,stclient.dll,,0,Версия,2001.12.8530.16385
Файлы DLL,stclient.dll,,0,Описание,COM+ Configuration Catalog Client
Файлы DLL,sti.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sti.dll,,0,Описание,Клиентская библиотека устройств неподвижных изображений 
Файлы DLL,stobject.dll,,0,Версия,6.1.7601.17514
Файлы DLL,stobject.dll,,0,Описание,Объект службы оболочки Systray
Файлы DLL,storage.dll,,0,Версия,2.10.35.35
Файлы DLL,storage.dll,,0,Описание,OLE 2.1 16/32 Interoperability Library
Файлы DLL,storagecontexthandler.dll,,0,Версия,6.1.7600.16385
Файлы DLL,storagecontexthandler.dll,,0,Описание,Обработчик контекстного меню хранилища центра устройств
Файлы DLL,storprop.dll,,0,Версия,6.1.7600.16385
Файлы DLL,storprop.dll,,0,Описание,Страницы состояния для запоминающих устройств
Файлы DLL,structuredquery.dll,,0,Версия,7.0.7601.17514
Файлы DLL,structuredquery.dll,,0,Описание,Structured Query
Файлы DLL,sud.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sud.dll,,0,Описание,Панель управления SUD
Файлы DLL,sxproxy.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sxproxy.dll,,0,Описание,Библиотека прокси защиты системы Microsoft® Windows
Файлы DLL,sxs.dll,,0,Версия,6.1.7601.17514
Файлы DLL,sxs.dll,,0,Описание,Fusion 2.5
Файлы DLL,sxshared.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sxshared.dll,,0,Описание,Microsoft® Windows SX Shared Library
Файлы DLL,sxsstore.dll,,0,Версия,6.1.7600.16385
Файлы DLL,sxsstore.dll,,0,Описание,Sxs Store DLL
Файлы DLL,synccenter.dll,,0,Версия,6.1.7601.17514
Файлы DLL,synccenter.dll,,0,Описание,Центр синхронизации Майкрософт
Файлы DLL,synceng.dll,,0,Версия,6.1.7600.16385
Файлы DLL,synceng.dll,,0,Описание,Windows Briefcase Engine
Файлы DLL,synchostps.dll,,0,Версия,6.1.7600.16385
Файлы DLL,synchostps.dll,,0,Описание,Proxystub for sync host
Файлы DLL,syncinfrastructure.dll,,0,Версия,6.1.7600.16385
Файлы DLL,syncinfrastructure.dll,,0,Описание,Инфраструктура синхронизации Microsoft Windows.
Файлы DLL,syncinfrastructureps.dll,,0,Версия,6.1.7600.16385
Файлы DLL,syncinfrastructureps.dll,,0,Описание,Microsoft Windows sync infrastructure proxy stub.
Файлы DLL,syncreg.dll,,0,Версия,2007.94.7600.16385
Файлы DLL,syncreg.dll,,0,Описание,Microsoft Synchronization Framework Registration
Файлы DLL,syncui.dll,,0,Версия,6.1.7601.17514
Файлы DLL,syncui.dll,,0,Описание,Портфель Windows
Файлы DLL,syssetup.dll,,0,Версия,6.1.7601.17514
Файлы DLL,syssetup.dll,,0,Описание,Windows NT System Setup
Файлы DLL,systemcpl.dll,,0,Версия,6.1.7601.17514
Файлы DLL,systemcpl.dll,,0,Описание,CPL системы
Файлы DLL,t2embed.dll,,0,Версия,6.1.7601.17514
Файлы DLL,t2embed.dll,,0,Описание,Microsoft T2Embed Font Embedding
Файлы DLL,tapi3.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapi3.dll,,0,Описание,Microsoft TAPI3
Файлы DLL,tapi32.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapi32.dll,,0,Описание,Библиотека API телефонии Microsoft® Windows™
Файлы DLL,tapimigplugin.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapimigplugin.dll,,0,Описание,Microsoft® Windows(TM) TAPI Migration Plugin Dll
Файлы DLL,tapiperf.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapiperf.dll,,0,Описание,Microsoft® Windows(TM) Telephony Performance Monitor
Файлы DLL,tapisrv.dll,,0,Версия,6.1.7601.17514
Файлы DLL,tapisrv.dll,,0,Описание,Сервер телефонии  Microsoft® Windows®
Файлы DLL,tapisysprep.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapisysprep.dll,,0,Описание,Microsoft® Windows(TM) Telephony Sysprep Work
Файлы DLL,tapiui.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tapiui.dll,,0,Описание,Библиотека DLL интерфейса телефонии Microsoft® Windows®
Файлы DLL,taskcomp.dll,,0,Версия,6.1.7601.17514
Файлы DLL,taskcomp.dll,,0,Описание,Оснастка обратной совместимости диспетчера задач
Файлы DLL,taskschd.dll,,0,Версия,6.1.7601.17514
Файлы DLL,taskschd.dll,,0,Описание,Task Scheduler COM API
Файлы DLL,taskschdps.dll,,0,Версия,6.1.7600.16385
Файлы DLL,taskschdps.dll,,0,Описание,Task Scheduler Interfaces Proxy
Файлы DLL,tbs.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tbs.dll,,0,Описание,TBS
Файлы DLL,tcpipcfg.dll,,0,Версия,6.1.7601.17514
Файлы DLL,tcpipcfg.dll,,0,Описание,Объекты настройки сети
Файлы DLL,tcpmonui.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tcpmonui.dll,,0,Описание,Библиотека интерфейса монитора портов TCP/IP
Файлы DLL,tdh.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tdh.dll,,0,Описание,Вспомогательная библиотека трассировки событий
Файлы DLL,termmgr.dll,,0,Версия,6.1.7601.17514
Файлы DLL,termmgr.dll,,0,Описание,Microsoft TAPI3 Terminal Manager
Файлы DLL,thawbrkr.dll,,0,Версия,6.1.7600.16385
Файлы DLL,thawbrkr.dll,,0,Описание,Thai Word Breaker
Файлы DLL,themecpl.dll,,0,Версия,6.1.7601.17514
Файлы DLL,themecpl.dll,,0,Описание,CPL персонализации
Файлы DLL,themeui.dll,,0,Версия,6.1.7601.17514
Файлы DLL,themeui.dll,,0,Описание,API тем оформления Windows
Файлы DLL,thumbcache.dll,,0,Версия,6.1.7601.17514
Файлы DLL,thumbcache.dll,,0,Описание,Кэш эскизов Майкрософт
Файлы DLL,timedatemuicallback.dll,,0,Версия,6.1.7600.16385
Файлы DLL,timedatemuicallback.dll,,0,Описание,Time Date Control UI Language Change plugin
Файлы DLL,tlscsp.dll,,0,Версия,6.1.7601.17514
Файлы DLL,tlscsp.dll,,0,Описание,Microsoft® Remote Desktop Services Cryptographic Utility
Файлы DLL,tpmcompc.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tpmcompc.dll,,0,Описание,Диалог выбора компьютера
Файлы DLL,tquery.dll,,0,Версия,7.0.7601.17514
Файлы DLL,tquery.dll,,0,Описание,tquery.dll
Файлы DLL,traffic.dll,,0,Версия,6.1.7600.16385
Файлы DLL,traffic.dll,,0,Описание,Microsoft Traffic Control 1.0 DLL
Файлы DLL,trapi.dll,,0,Версия,6.1.7601.17514
Файлы DLL,trapi.dll,,0,Описание,Microsoft Narrator Text Renderer
Файлы DLL,tsbyuv.dll,,0,Версия,6.1.7601.17514
Файлы DLL,tsbyuv.dll,,0,Описание,Toshiba Video Codec
Файлы DLL,tschannel.dll,,0,Версия,6.1.7600.16385
Файлы DLL,tschannel.dll,,0,Описание,Task Scheduler Proxy
Файлы DLL,tsgqec.dll,,0,Версия,6.1.7601.17514
Файлы DLL,tsgqec.dll,,0,Описание,Клиент принудительного помещения на карантин шлюза удаленных рабочих столов
Файлы DLL,tsmf.dll,,0,Версия,6.1.7601.17514
Файлы DLL,tsmf.dll,,0,Описание,Подключаемый модуль MF протокола удаленного рабочего стола
Файлы DLL,tspkg.dll,,0,Версия,6.1.7601.17514
Файлы DLL,tspkg.dll,,0,Описание,Web Service Security Package
Файлы DLL,tsworkspace.dll,,0,Версия,6.1.7601.17514
Файлы DLL,tsworkspace.dll,,0,Описание,Компонент подключений к удаленным рабочим столам и приложениям RemoteApp
Файлы DLL,tvratings.dll,,0,Версия,6.6.7600.16385
Файлы DLL,tvratings.dll,,0,Описание,Module for managing TV ratings
Файлы DLL,twext.dll,,0,Версия,6.1.7601.17514
Файлы DLL,twext.dll,,0,Описание,Свойства: Предыдущие версии
Файлы DLL,txflog.dll,,0,Версия,2001.12.8530.16385
Файлы DLL,txflog.dll,,0,Описание,COM+
Файлы DLL,txfw32.dll,,0,Версия,6.1.7600.16385
Файлы DLL,txfw32.dll,,0,Описание,TxF Win32 DLL
Файлы DLL,typelib.dll,,0,Версия,2.10.3029.1
Файлы DLL,typelib.dll,,0,Описание,OLE 2.1 16/32 Interoperability Library
Файлы DLL,tzres.dll,,0,Версия,6.1.7601.17514
Файлы DLL,tzres.dll,,0,Описание,Библиотека DLL ресурсов часовых поясов
Файлы DLL,ubpm.dll,,0,Версия,6.1.7600.16385
Файлы DLL,ubpm.dll,,0,Описание,Библиотека DLL единого диспетчера фоновых процессов
Файлы DLL,ucmhc.dll,,0,Версия,6.1.7600.16385
Файлы DLL,ucmhc.dll,,0,Описание,вспомогательный класс службы UCM
Файлы DLL,ucrtbase.dll,,0,Версия,10.0.10240.16390
Файлы DLL,ucrtbase.dll,,0,Описание,Microsoft® C Runtime Library
Файлы DLL,udhisapi.dll,,0,Версия,6.1.7600.16385
Файлы DLL,udhisapi.dll,,0,Описание,UPnP Device Host ISAPI Extension
Файлы DLL,uexfat.dll,,0,Версия,6.1.7600.16385
Файлы DLL,uexfat.dll,,0,Описание,eXfat Utility DLL
Файлы DLL,ufat.dll,,0,Версия,6.1.7600.16385
Файлы DLL,ufat.dll,,0,Описание,FAT Utility DLL
Файлы DLL,uianimation.dll,,0,Версия,6.1.7600.16385
Файлы DLL,uianimation.dll,,0,Описание,Windows Animation Manager
Файлы DLL,uiautomationcore.dll,,0,Версия,7.0.0.0
Файлы DLL,uiautomationcore.dll,,0,Описание,Основные автоматические компоненты Microsoft UI
Файлы DLL,uicom.dll,,0,Версия,6.1.7600.16385
Файлы DLL,uicom.dll,,0,Описание,Add/Remove Modems
Файлы DLL,uiribbon.dll,,0,Версия,6.1.7601.17514
Файлы DLL,uiribbon.dll,,0,Описание,Платформа ленты Windows
Файлы DLL,uiribbonres.dll,,0,Версия,6.1.7601.17514
Файлы DLL,uiribbonres.dll,,0,Описание,Windows Ribbon Framework Resources
Файлы DLL,ulib.dll,,0,Версия,6.1.7600.16385
Файлы DLL,ulib.dll,,0,Описание,DLL поддержки файловых программ
Файлы DLL,umdmxfrm.dll,,0,Версия,6.1.7600.16385
Файлы DLL,umdmxfrm.dll,,0,Описание,Unimodem Tranform Module
Файлы DLL,unimdmat.dll,,0,Версия,6.1.7601.17514
Файлы DLL,unimdmat.dll,,0,Описание,Мини-драйвер AT поставщика служб Unimodem
Файлы DLL,uniplat.dll,,0,Версия,6.1.7600.16385
Файлы DLL,uniplat.dll,,0,Описание,Unimodem AT Mini Driver Platform Driver for Windows NT
Файлы DLL,untfs.dll,,0,Версия,6.1.7601.17514
Файлы DLL,untfs.dll,,0,Описание,NTFS Utility DLL
Файлы DLL,upnp.dll,,0,Версия,6.1.7601.17514
Файлы DLL,upnp.dll,,0,Описание,API контрольной точки UPnP
Файлы DLL,upnphost.dll,,0,Версия,6.1.7600.16385
Файлы DLL,upnphost.dll,,0,Описание,Узел универсальных PNP-устройств
Файлы DLL,ureg.dll,,0,Версия,6.1.7600.16385
Файлы DLL,ureg.dll,,0,Описание,Registry Utility DLL
Файлы DLL,url.dll,,0,Версия,8.0.7600.16385
Файлы DLL,url.dll,,0,Описание,Internet Shortcut Shell Extension DLL
Файлы DLL,urlmon.dll,,0,Версия,8.0.7601.17514
Файлы DLL,urlmon.dll,,0,Описание,Расширения OLE32 для Win32
Файлы DLL,usbceip.dll,,0,Версия,6.1.7600.16385
Файлы DLL,usbceip.dll,,0,Описание,Задача USBCEIP
Файлы DLL,usbperf.dll,,0,Версия,6.1.7600.16385
Файлы DLL,usbperf.dll,,0,Описание,Библиотека DLL объектов производительности USB
Файлы DLL,usbui.dll,,0,Версия,6.1.7600.16385
Файлы DLL,usbui.dll,,0,Описание,USB UI Dll
Файлы DLL,user32.dll,,0,Версия,6.1.7601.17514
Файлы DLL,user32.dll,,0,Описание,Многопользовательская библиотека клиента USER API Windows
Файлы DLL,useraccountcontrolsettings.dll,,0,Версия,6.1.7601.17514
Файлы DLL,useraccountcontrolsettings.dll,,0,Описание,Параметры управления учетными записями пользователей
Файлы DLL,usercpl.dll,,0,Версия,6.1.7601.17514
Файлы DLL,usercpl.dll,,0,Описание,Панель управления пользователя
Файлы DLL,userenv.dll,,0,Версия,6.1.7601.17514
Файлы DLL,userenv.dll,,0,Описание,Userenv
Файлы DLL,usp10.dll,,0,Версия,1.626.7601.17514
Файлы DLL,usp10.dll,,0,Описание,Uniscribe Unicode script processor
Файлы DLL,utildll.dll,,0,Версия,6.1.7601.17514
Файлы DLL,utildll.dll,,0,Описание,Библиотека поддержки WinStation
Файлы DLL,uudf.dll,,0,Версия,6.1.7600.16385
Файлы DLL,uudf.dll,,0,Описание,UDF Utility DLL
Файлы DLL,uxinit.dll,,0,Версия,6.1.7600.16385
Файлы DLL,uxinit.dll,,0,Описание,Windows User Experience Session Initialization Dll
Файлы DLL,uxlib.dll,,0,Версия,6.1.7601.17514
Файлы DLL,uxlib.dll,,0,Описание,Setup Wizard Framework
Файлы DLL,uxlibres.dll,,0,Версия,6.1.7600.16385
Файлы DLL,uxlibres.dll,,0,Описание,UXLib Resources
Файлы DLL,uxtheme.dll,,0,Версия,6.1.7600.16385
Файлы DLL,uxtheme.dll,,0,Описание,Библиотека тем UxTheme (Microsoft)
Файлы DLL,van.dll,,0,Версия,6.1.7601.17514
Файлы DLL,van.dll,,0,Описание,Просмотр доступных сетей
Файлы DLL,vault.dll,,0,Версия,6.1.7601.17514
Файлы DLL,vault.dll,,0,Описание,Панель управления - хранилище Windows
Файлы DLL,vaultcli.dll,,0,Версия,6.1.7600.16385
Файлы DLL,vaultcli.dll,,0,Описание,Credential Vault Client Library
Файлы DLL,vbajet32.dll,,0,Версия,6.0.1.9431
Файлы DLL,vbajet32.dll,,0,Описание,Visual Basic for Applications Development Environment - Expression Service Loader
Файлы DLL,vbscript.dll,,0,Версия,5.8.7601.17514
Файлы DLL,vbscript.dll,,0,Описание,Microsoft ® VBScript
Файлы DLL,vcamp140.dll,,0,Версия,14.0.24215.1
Файлы DLL,vcamp140.dll,,0,Описание,Microsoft® C++ AMP Runtime
Файлы DLL,vccorlib140.dll,,0,Версия,14.11.25506.0
Файлы DLL,vccorlib140.dll,,0,Описание,Microsoft ® VC WinRT core library
Файлы DLL,vcomp140.dll,,0,Версия,14.0.24215.1
Файлы DLL,vcomp140.dll,,0,Описание,Microsoft® C/C++ OpenMP Runtime
Файлы DLL,vcruntime140.dll,,0,Версия,14.11.25506.0
Файлы DLL,vcruntime140.dll,,0,Описание,Microsoft® C Runtime Library
Файлы DLL,vdmdbg.dll,,0,Версия,6.1.7600.16385
Файлы DLL,vdmdbg.dll,,0,Описание,VDMDBG.DLL
Файлы DLL,vds_ps.dll,,0,Версия,6.1.7600.16385
Файлы DLL,vds_ps.dll,,0,Описание,Microsoft® Virtual Disk Service proxy/stub
Файлы DLL,vdsbas.dll,,0,Версия,6.1.7601.17514
Файлы DLL,vdsbas.dll,,0,Описание,Базовый поставщик службы виртуальных дисков
